Num,Unnamed: 0,A_Properties,A_SQFT,id,Zip5,Zip4
50299410,0,3000 S 28TH ST,1,50299410,,
50299400,1,3102 S 28TH ST,1,50299400,22302,1308
50466800,2,"3200 S 28TH ST, UNIT 101",1090,50466800,22302,1324
50466810,3,"3200 S 28TH ST, UNIT 102",1280,50466810,22302,1324
50466820,4,"3200 S 28TH ST, UNIT 201",700,50466820,22302,1324
50466830,5,"3200 S 28TH ST, UNIT 202",930,50466830,22302,1324
50466840,6,"3200 S 28TH ST, UNIT 203",930,50466840,22302,1324
50466850,7,"3200 S 28TH ST, UNIT 204",700,50466850,22302,1324
50466860,8,"3200 S 28TH ST, UNIT 301",700,50466860,22302,1324
50466870,9,"3200 S 28TH ST, UNIT 302",930,50466870,22302,1324
50466880,10,"3200 S 28TH ST, UNIT 303",930,50466880,22302,1324
50466890,11,"3200 S 28TH ST, UNIT 304",700,50466890,22302,1324
50466900,12,"3200 S 28TH ST, UNIT 401",700,50466900,22302,1324
50466910,13,"3200 S 28TH ST, UNIT 402",930,50466910,22302,1324
50466920,14,"3200 S 28TH ST, UNIT 403",930,50466920,22302,1324
50466930,15,"3200 S 28TH ST, UNIT 404",700,50466930,22302,1324
50466940,16,"3210 S 28TH ST, UNIT 101",1090,50466940,22302,1326
50466950,17,"3210 S 28TH ST, UNIT 102",1210,50466950,22302,1326
50466960,18,"3210 S 28TH ST, UNIT 103",375,50466960,22302,1326
50466970,19,"3210 S 28TH ST, UNIT 201",700,50466970,22302,1326
50466980,20,"3210 S 28TH ST, UNIT 202",930,50466980,22302,1326
50466990,21,"3210 S 28TH ST, UNIT 203",930,50466990,22302,1326
50467000,22,"3210 S 28TH ST, UNIT 204",700,50467000,22302,1326
50467010,23,"3210 S 28TH ST, UNIT 301",700,50467010,22302,1326
50467020,24,"3210 S 28TH ST, UNIT 302",930,50467020,22302,1326
50467030,25,"3210 S 28TH ST, UNIT 303",930,50467030,22302,1326
50467040,26,"3210 S 28TH ST, UNIT 304",700,50467040,22302,1326
50467050,27,"3210 S 28TH ST, UNIT 401",700,50467050,22302,1326
50467060,28,"3210 S 28TH ST, UNIT 402",930,50467060,22302,1326
50467070,29,"3210 S 28TH ST, UNIT 403",930,50467070,22302,1326
50467080,30,"3210 S 28TH ST, UNIT 404",700,50467080,22302,1326
50467090,31,"3220 S 28TH ST, UNIT 101",900,50467090,22302,1327
50467100,32,"3220 S 28TH ST, UNIT 102",715,50467100,22302,1327
50467110,33,"3220 S 28TH ST, UNIT 201",690,50467110,22302,1327
50467120,34,"3220 S 28TH ST, UNIT 202",910,50467120,22302,1327
50467130,35,"3220 S 28TH ST, UNIT 203",720,50467130,22302,1327
50467140,36,"3220 S 28TH ST, UNIT 204",695,50467140,22302,1327
50467150,37,"3220 S 28TH ST, UNIT 301",690,50467150,22302,1327
50467160,38,"3220 S 28TH ST, UNIT 302",910,50467160,22302,1327
50467170,39,"3220 S 28TH ST, UNIT 303",720,50467170,22302,1327
50467180,40,"3220 S 28TH ST, UNIT 304",695,50467180,22302,1327
50467190,41,"3220 S 28TH ST, UNIT 401",690,50467190,22302,1327
50467200,42,"3220 S 28TH ST, UNIT 402",910,50467200,22302,1327
50467210,43,"3220 S 28TH ST, UNIT 403",720,50467210,22302,1327
50467220,44,"3220 S 28TH ST, UNIT 404",695,50467220,22302,1327
50467230,45,"3222 S 28TH ST, UNIT 101",910,50467230,22302,1328
50467240,46,"3222 S 28TH ST, UNIT 102",900,50467240,22302,1328
50467250,47,"3222 S 28TH ST, UNIT 201",695,50467250,22302,1328
50467260,48,"3222 S 28TH ST, UNIT 202",720,50467260,22302,1328
50467270,49,"3222 S 28TH ST, UNIT 203",910,50467270,22302,1328
50467280,50,"3222 S 28TH ST, UNIT 204",690,50467280,22302,1328
50467290,51,"3222 S 28TH ST, UNIT 301",695,50467290,22302,1328
50467300,52,"3222 S 28TH ST, UNIT 302",720,50467300,22302,1328
50467310,53,"3222 S 28TH ST, UNIT 303",910,50467310,22302,1328
50467320,54,"3222 S 28TH ST, UNIT 304",690,50467320,22302,1328
50467330,55,"3222 S 28TH ST, UNIT 401",695,50467330,22302,1328
50467340,56,"3222 S 28TH ST, UNIT 402",720,50467340,22302,1328
50467350,57,"3222 S 28TH ST, UNIT 403",910,50467350,22302,1328
50467360,58,"3222 S 28TH ST, UNIT 404",690,50467360,22302,1328
50467370,59,"3230 S 28TH ST, UNIT 101",900,50467370,22302,1329
50467380,60,"3230 S 28TH ST, UNIT 102",715,50467380,22302,1329
50467390,61,"3230 S 28TH ST, UNIT 201",690,50467390,22302,1329
50467400,62,"3230 S 28TH ST, UNIT 202",910,50467400,22302,1329
50467410,63,"3230 S 28TH ST, UNIT 203",720,50467410,22302,1329
50467420,64,"3230 S 28TH ST, UNIT 204",695,50467420,22302,1329
50467430,65,"3230 S 28TH ST, UNIT 301",690,50467430,22302,1329
50467440,66,"3230 S 28TH ST, UNIT 302",910,50467440,22302,1329
50467450,67,"3230 S 28TH ST, UNIT 303",720,50467450,22302,1329
50467460,68,"3230 S 28TH ST, UNIT 304",695,50467460,22302,1329
50467470,69,"3230 S 28TH ST, UNIT 401",690,50467470,22302,1329
50467480,70,"3230 S 28TH ST, UNIT 402",910,50467480,22302,1329
50467490,71,"3230 S 28TH ST, UNIT 403",720,50467490,22302,1329
50467500,72,"3230 S 28TH ST, UNIT 404",695,50467500,22302,1329
50467510,73,"3232 S 28TH ST, UNIT 101",910,50467510,22302,1330
50467520,74,"3232 S 28TH ST, UNIT 102",900,50467520,22302,1330
50467530,75,"3232 S 28TH ST, UNIT 201",695,50467530,22302,1330
50467540,76,"3232 S 28TH ST, UNIT 202",720,50467540,22302,1330
50467550,77,"3232 S 28TH ST, UNIT 203",910,50467550,22302,1330
50467560,78,"3232 S 28TH ST, UNIT 204",690,50467560,22302,1330
50467570,79,"3232 S 28TH ST, UNIT 301",695,50467570,22302,1330
50467580,80,"3232 S 28TH ST, UNIT 302",720,50467580,22302,1330
50467590,81,"3232 S 28TH ST, UNIT 303",910,50467590,22302,1330
50467600,82,"3232 S 28TH ST, UNIT 304",690,50467600,22302,1330
50467610,83,"3232 S 28TH ST, UNIT 401",695,50467610,22302,1330
50467620,84,"3232 S 28TH ST, UNIT 402",720,50467620,22302,1330
50467630,85,"3232 S 28TH ST, UNIT 403",910,50467630,22302,1330
50467640,86,"3232 S 28TH ST, UNIT 404",690,50467640,22302,1330
50467650,87,"3240 S 28TH ST, UNIT 101",1090,50467650,22302,1331
50467660,88,"3240 S 28TH ST, UNIT 102",1280,50467660,22302,1331
50467670,89,"3240 S 28TH ST, UNIT 201",700,50467670,22302,1331
50467680,90,"3240 S 28TH ST, UNIT 202",930,50467680,22302,1331
50467690,91,"3240 S 28TH ST, UNIT 203",930,50467690,22302,1331
50467700,92,"3240 S 28TH ST, UNIT 204",700,50467700,22302,1331
50467710,93,"3240 S 28TH ST, UNIT 301",700,50467710,22302,1331
50467720,94,"3240 S 28TH ST, UNIT 302",930,50467720,22302,1331
50467730,95,"3240 S 28TH ST, UNIT 303",930,50467730,22302,1331
50467740,96,"3240 S 28TH ST, UNIT 304",700,50467740,22302,1331
50467750,97,"3240 S 28TH ST, UNIT 401",700,50467750,22302,1331
50467760,98,"3240 S 28TH ST, UNIT 402",930,50467760,22302,1331
50467770,99,"3240 S 28TH ST, UNIT 403",930,50467770,22302,1331
50467780,100,"3240 S 28TH ST, UNIT 404",700,50467780,22302,1331
50467790,101,"3242 S 28TH ST, UNIT 101",1090,50467790,22302,1332
50467800,102,"3242 S 28TH ST, UNIT 102",1280,50467800,22302,1332
50467810,103,"3242 S 28TH ST, UNIT 201",700,50467810,22302,1332
50467820,104,"3242 S 28TH ST, UNIT 202",930,50467820,22302,1332
50467830,105,"3242 S 28TH ST, UNIT 203",930,50467830,22302,1332
50467840,106,"3242 S 28TH ST, UNIT 204",700,50467840,22302,1332
50467850,107,"3242 S 28TH ST, UNIT 301",700,50467850,22302,1332
50467860,108,"3242 S 28TH ST, UNIT 302",930,50467860,22302,1332
50467870,109,"3242 S 28TH ST, UNIT 303",930,50467870,22302,1332
50467880,110,"3242 S 28TH ST, UNIT 304",700,50467880,22302,1332
50467890,111,"3242 S 28TH ST, UNIT 401",700,50467890,22302,1332
50467900,112,"3242 S 28TH ST, UNIT 402",930,50467900,22302,1332
50467910,113,"3242 S 28TH ST, UNIT 403",930,50467910,22302,1332
50467920,114,"3242 S 28TH ST, UNIT 404",700,50467920,22302,1332
43144000,115,3300 S 28TH ST,1,43144000,22302,1311
50467930,116,"3300 S 28TH ST, UNIT 101",1170,50467930,22302,1333
50467940,117,"3300 S 28TH ST, UNIT 102",875,50467940,22302,1333
50467950,118,"3300 S 28TH ST, UNIT 201",675,50467950,22302,1333
50467960,119,"3300 S 28TH ST, UNIT 202",890,50467960,22302,1333
50467970,120,"3300 S 28TH ST, UNIT 203",890,50467970,22302,1333
50467980,121,"3300 S 28TH ST, UNIT 204",675,50467980,22302,1333
50467990,122,"3300 S 28TH ST, UNIT 301",675,50467990,22302,1333
50468000,123,"3300 S 28TH ST, UNIT 302",690,50468000,22302,1333
50468010,124,"3300 S 28TH ST, UNIT 303",890,50468010,22302,1333
50468020,125,"3300 S 28TH ST, UNIT 304",675,50468020,22302,1333
50468030,126,"3300 S 28TH ST, UNIT 401",675,50468030,22302,1333
50468040,127,"3300 S 28TH ST, UNIT 402",890,50468040,22302,1333
50468050,128,"3300 S 28TH ST, UNIT 403",890,50468050,22302,1333
50468060,129,"3300 S 28TH ST, UNIT 404",675,50468060,22302,1333
50468070,130,"3310 S 28TH ST, UNIT 101",695,50468070,22302,1336
50468080,131,"3310 S 28TH ST, UNIT 102",960,50468080,22302,1336
50468090,132,"3310 S 28TH ST, UNIT 201",705,50468090,22302,1336
50468100,133,"3310 S 28TH ST, UNIT 202",715,50468100,22302,1336
50468110,134,"3310 S 28TH ST, UNIT 203",875,50468110,22302,1336
50468120,135,"3310 S 28TH ST, UNIT 204",690,50468120,22302,1336
50468130,136,"3310 S 28TH ST, UNIT 301",705,50468130,22302,1336
50468140,137,"3310 S 28TH ST, UNIT 302",715,50468140,22302,1336
50468150,138,"3310 S 28TH ST, UNIT 303",875,50468150,22302,1336
50468160,139,"3310 S 28TH ST, UNIT 304",690,50468160,22302,1336
50468170,140,"3310 S 28TH ST, UNIT 401",705,50468170,22302,1336
50468180,141,"3310 S 28TH ST, UNIT 402",715,50468180,22302,1336
50468190,142,"3310 S 28TH ST, UNIT 403",875,50468190,22302,1336
50468200,143,"3310 S 28TH ST, UNIT 404",690,50468200,22302,1336
50468210,144,"3312 S 28TH ST, UNIT 101",960,50468210,22302,1337
50468220,145,"3312 S 28TH ST, UNIT 102",960,50468220,22302,1337
50468230,146,"3312 S 28TH ST, UNIT 201",705,50468230,22302,1337
50468240,147,"3312 S 28TH ST, UNIT 202",875,50468240,22302,1337
50468250,148,"3312 S 28TH ST, UNIT 203",715,50468250,22302,1337
50468260,149,"3312 S 28TH ST, UNIT 204",690,50468260,22302,1337
50468270,150,"3312 S 28TH ST, UNIT 301",705,50468270,22302,1337
50468280,151,"3312 S 28TH ST, UNIT 302",875,50468280,22302,1337
50468290,152,"3312 S 28TH ST, UNIT 303",715,50468290,22302,1337
50468300,153,"3312 S 28TH ST, UNIT 304",690,50468300,22302,1337
50468310,154,"3312 S 28TH ST, UNIT 401",705,50468310,22302,1337
50468320,155,"3312 S 28TH ST, UNIT 402",875,50468320,22302,1337
50468330,156,"3312 S 28TH ST, UNIT 403",715,50468330,22302,1337
50468340,157,"3312 S 28TH ST, UNIT 404",690,50468340,22302,1337
50468350,158,"3314 S 28TH ST, UNIT 101",1290,50468350,22302,1338
50468360,159,"3314 S 28TH ST, UNIT 102",875,50468360,22302,1338
50468370,160,"3314 S 28TH ST, UNIT 201",675,50468370,22302,1338
50468380,161,"3314 S 28TH ST, UNIT 202",890,50468380,22302,1338
50468390,162,"3314 S 28TH ST, UNIT 203",890,50468390,22302,1338
50468400,163,"3314 S 28TH ST, UNIT 204",675,50468400,22302,1338
50468410,164,"3314 S 28TH ST, UNIT 301",675,50468410,22302,1338
50468420,165,"3314 S 28TH ST, UNIT 302",890,50468420,22302,1338
50468430,166,"3314 S 28TH ST, UNIT 303",890,50468430,22302,1338
50468440,167,"3314 S 28TH ST, UNIT 304",675,50468440,22302,1338
50468450,168,"3314 S 28TH ST, UNIT 401",675,50468450,22302,1338
50468460,169,"3314 S 28TH ST, UNIT 402",890,50468460,22302,1338
50468470,170,"3314 S 28TH ST, UNIT 403",890,50468470,22302,1338
50468480,171,"3314 S 28TH ST, UNIT 404",675,50468480,22302,1338
50468490,172,"3320 S 28TH ST, UNIT 101",875,50468490,22302,1342
50468500,173,"3320 S 28TH ST, UNIT 102",1240,50468500,22302,1342
50468510,174,"3320 S 28TH ST, UNIT 201",675,50468510,22302,1342
50468520,175,"3320 S 28TH ST, UNIT 202",890,50468520,22302,1342
50468530,176,"3320 S 28TH ST, UNIT 203",890,50468530,22302,1342
50468540,177,"3320 S 28TH ST, UNIT 204",675,50468540,22302,1342
50468550,178,"3320 S 28TH ST, UNIT 301",675,50468550,22302,1342
50468560,179,"3320 S 28TH ST, UNIT 302",890,50468560,22302,1342
50468570,180,"3320 S 28TH ST, UNIT 303",890,50468570,22302,1342
50468580,181,"3320 S 28TH ST, UNIT 304",675,50468580,22302,1342
50468590,182,"3320 S 28TH ST, UNIT 401",675,50468590,22302,1342
50468600,183,"3320 S 28TH ST, UNIT 402",890,50468600,22302,1342
50468610,184,"3320 S 28TH ST, UNIT 403",890,50468610,22302,1342
50468620,185,"3320 S 28TH ST, UNIT 404",675,50468620,22302,1342
50468630,186,"3330 S 28TH ST, UNIT 101",875,50468630,22302,1343
50468640,187,"3330 S 28TH ST, UNIT 102",1240,50468640,22302,1343
50468650,188,"3330 S 28TH ST, UNIT 201",675,50468650,22302,1343
50468660,189,"3330 S 28TH ST, UNIT 202",890,50468660,22302,1343
50468670,190,"3330 S 28TH ST, UNIT 203",890,50468670,22302,1343
50468680,191,"3330 S 28TH ST, UNIT 204",675,50468680,22302,1343
50468690,192,"3330 S 28TH ST, UNIT 301",675,50468690,22302,1343
50468700,193,"3330 S 28TH ST, UNIT 302",890,50468700,22302,1343
50468710,194,"3330 S 28TH ST, UNIT 303",890,50468710,22302,1343
50468720,195,"3330 S 28TH ST, UNIT 304",675,50468720,22302,1343
50468730,196,"3330 S 28TH ST, UNIT 401",675,50468730,22302,1343
50468740,197,"3330 S 28TH ST, UNIT 402",890,50468740,22302,1343
50468750,198,"3330 S 28TH ST, UNIT 403",890,50468750,22302,1343
50468760,199,"3330 S 28TH ST, UNIT 404",675,50468760,22302,1343
50468770,200,"3340 S 28TH ST, UNIT 101",960,50468770,22302,1344
50468780,201,"3340 S 28TH ST, UNIT 102",960,50468780,22302,1344
50468790,202,"3340 S 28TH ST, UNIT 201",705,50468790,22302,1344
50468800,203,"3340 S 28TH ST, UNIT 202",875,50468800,22302,1344
50468810,204,"3340 S 28TH ST, UNIT 203",715,50468810,22302,1344
50468820,205,"3340 S 28TH ST, UNIT 204",690,50468820,22302,1344
50468830,206,"3340 S 28TH ST, UNIT 301",705,50468830,22302,1344
50468840,207,"3340 S 28TH ST, UNIT 302",875,50468840,22302,1344
50468850,208,"3340 S 28TH ST, UNIT 303",715,50468850,22302,1344
50468860,209,"3340 S 28TH ST, UNIT 304",690,50468860,22302,1344
50468870,210,"3340 S 28TH ST, UNIT 401",705,50468870,22302,1344
50468880,211,"3340 S 28TH ST, UNIT 402",875,50468880,22302,1344
50468890,212,"3340 S 28TH ST, UNIT 403",715,50468890,22302,1344
50468900,213,"3340 S 28TH ST, UNIT 404",690,50468900,22302,1344
50468910,214,"3342 S 28TH ST, UNIT 101",695,50468910,22302,1345
50468920,215,"3342 S 28TH ST, UNIT 102",960,50468920,22302,1345
50468930,216,"3342 S 28TH ST, UNIT 201",705,50468930,22302,1345
50468940,217,"3342 S 28TH ST, UNIT 202",715,50468940,22302,1345
50468950,218,"3342 S 28TH ST, UNIT 203",875,50468950,22302,1345
50468960,219,"3342 S 28TH ST, UNIT 204",690,50468960,22302,1345
50468970,220,"3342 S 28TH ST, UNIT 301",705,50468970,22302,1345
50468980,221,"3342 S 28TH ST, UNIT 302",715,50468980,22302,1345
50468990,222,"3342 S 28TH ST, UNIT 303",875,50468990,22302,1345
50469000,223,"3342 S 28TH ST, UNIT 304",690,50469000,22302,1345
50469010,224,"3342 S 28TH ST, UNIT 401",705,50469010,22302,1345
50469020,225,"3342 S 28TH ST, UNIT 402",715,50469020,22302,1345
50469030,226,"3342 S 28TH ST, UNIT 403",875,50469030,22302,1345
50469040,227,"3342 S 28TH ST, UNIT 404",690,50469040,22302,1345
50227240,228,4900 S 28TH ST,1383,50227240,,
50227250,229,4902 S 28TH ST,1383,50227250,,
50213000,230,4903 S 28TH ST,1,50213000,,
50227260,231,4904 S 28TH ST,1383,50227260,,
50227270,232,4906 S 28TH ST,1383,50227270,,
50227280,233,4908 S 28TH ST,1383,50227280,,
50227290,234,4910 S 28TH ST,1383,50227290,,
50227330,235,"4912 S 28TH ST, UNIT B2",700,50227330,,
50227320,236,"4912 S 28TH ST, UNIT A2",1422,50227320,,
50227310,237,"4912 S 28TH ST, UNIT B1",700,50227310,,
50227300,238,"4912 S 28TH ST, UNIT A1",1422,50227300,,
50227340,239,4914 S 28TH ST,1383,50227340,,
50227350,240,4916 S 28TH ST,1383,50227350,,
50225960,241,"4900 S 29TH RD, UNIT C2",711,50225960,,
50225950,242,"4900 S 29TH RD, UNIT B2",711,50225950,,
50225940,243,"4900 S 29TH RD, UNIT A2",1422,50225940,,
50225930,244,"4900 S 29TH RD, UNIT C1",711,50225930,,
50225920,245,"4900 S 29TH RD, UNIT B1",711,50225920,,
50225910,246,"4900 S 29TH RD, UNIT A1",1422,50225910,,
50226280,247,4901 S 29TH RD,1383,50226280,,
50226020,248,"4902 S 29TH RD, UNIT C2",711,50226020,,
50226010,249,"4902 S 29TH RD, UNIT B2",711,50226010,,
50226000,250,"4902 S 29TH RD, UNIT A2",1422,50226000,,
50225990,251,"4902 S 29TH RD, UNIT C1",711,50225990,,
50225980,252,"4902 S 29TH RD, UNIT B1",711,50225980,,
50225970,253,"4902 S 29TH RD, UNIT A1",1422,50225970,,
50226290,254,4903 S 29TH RD,1383,50226290,,
50226060,255,"4904 S 29TH RD, UNIT A2",1422,50226060,,
50226080,256,"4904 S 29TH RD, UNIT C2",711,50226080,,
50226070,257,"4904 S 29TH RD, UNIT B2",711,50226070,,
50226050,258,"4904 S 29TH RD, UNIT C1",711,50226050,,
50226040,259,"4904 S 29TH RD, UNIT B1",711,50226040,,
50226030,260,"4904 S 29TH RD, UNIT A1",1422,50226030,,
50226300,261,"4905 S 29TH RD, UNIT A2",1422,50226300,,
50226310,262,"4905 S 29TH RD, UNIT B2",700,50226310,,
50226320,263,"4905 S 29TH RD, UNIT A1",1422,50226320,,
50226340,264,"4905 S 29TH RD, UNIT B1",700,50226340,,
50226140,265,"4906 S 29TH RD, UNIT C2",711,50226140,,
50226130,266,"4906 S 29TH RD, UNIT B2",711,50226130,,
50226120,267,"4906 S 29TH RD, UNIT A2",1422,50226120,,
50226110,268,"4906 S 29TH RD, UNIT C1",711,50226110,,
50226100,269,"4906 S 29TH RD, UNIT B1",711,50226100,,
50226090,270,"4906 S 29TH RD, UNIT A1",1422,50226090,,
50226370,271,"4907 S 29TH RD, UNIT A1",1422,50226370,,
50226360,272,"4907 S 29TH RD, UNIT B2",700,50226360,,
50226350,273,"4907 S 29TH RD, UNIT A2",1422,50226350,,
50226380,274,"4907 S 29TH RD, UNIT B1",700,50226380,,
50226150,275,4908 S 29TH RD,1383,50226150,,
50226390,276,4909 S 29TH RD,1383,50226390,,
50226160,277,4910 S 29TH RD,1383,50226160,,
50226400,278,4911 S 29TH RD,1383,50226400,,
50226170,279,4912 S 29TH RD,1383,50226170,,
50226230,280,"4914 S 29TH RD, UNIT C2",711,50226230,,
50226220,281,"4914 S 29TH RD, UNIT B2",711,50226220,,
50226210,282,"4914 S 29TH RD, UNIT A2",1422,50226210,,
50226200,283,"4914 S 29TH RD, UNIT C1",711,50226200,,
50226190,284,"4914 S 29TH RD, UNIT B1",711,50226190,,
50226180,285,"4914 S 29TH RD, UNIT A1",1422,50226180,,
50226240,286,4916 S 29TH RD,1383,50226240,,
50226250,287,4918 S 29TH RD,1383,50226250,,
50226260,288,4920 S 29TH RD,1383,50226260,,
50226270,289,4922 S 29TH RD,1383,50226270,,
50225080,290,4901 S 30TH ST,1383,50225080,,
50225070,291,"4903 S 30TH ST, UNIT C2",711,50225070,,
50225060,292,"4903 S 30TH ST, UNIT B2",711,50225060,,
50225050,293,"4903 S 30TH ST, UNIT A2",1422,50225050,,
50225040,294,"4903 S 30TH ST, UNIT C1",711,50225040,,
50225030,295,"4903 S 30TH ST, UNIT B1",711,50225030,,
50225020,296,"4903 S 30TH ST, UNIT A1",1422,50225020,,
50225010,297,"4907 S 30TH ST, UNIT C2",711,50225010,,
50225000,298,"4907 S 30TH ST, UNIT B2",711,50225000,,
50224990,299,"4907 S 30TH ST, UNIT A2",1422,50224990,,
50224980,300,"4907 S 30TH ST, UNIT C1",711,50224980,,
50224970,301,"4907 S 30TH ST, UNIT B1",711,50224970,,
50224960,302,"4907 S 30TH ST, UNIT A1",1422,50224960,,
50224950,303,4909 S 30TH ST,1383,50224950,,
50224940,304,4911 S 30TH ST,1383,50224940,,
60040340,305,1101 E ABINGDON DR,0,60040340,22314,2572
60044410,306,1101 E ABINGDON DR,1,60044410,22314,2572
60044400,307,1103 E ABINGDON DR,1,60044400,22314,2572
60044390,308,1105 E ABINGDON DR,2499,60044390,22314,2572
60044380,309,1107 E ABINGDON DR,2435,60044380,22314,2572
60044370,310,1109 E ABINGDON DR,1,60044370,22314,2572
50411510,311,1111 E ABINGDON DR,0,50411510,22314,2572
60040210,312,1113 E ABINGDON DR,1,60040210,22314,2572
60041000,313,1113 E ABINGDON DR,0,60041000,22314,2572
60040200,314,1115 E ABINGDON DR,0,60040200,22314,2572
60040190,315,1117 E ABINGDON DR,0,60040190,22314,2572
60040180,316,1119 E ABINGDON DR,2499,60040180,22314,2572
60040170,317,1121 E ABINGDON DR,0,60040170,22314,2572
60040160,318,1123 E ABINGDON DR,1,60040160,22314,2572
50411500,319,1201 E ABINGDON DR,104931,50411500,22314,1454
60000080,320,"1251 E ABINGDON DR, UNIT 1101",591,60000080,22314,1486
60000090,321,"1251 E ABINGDON DR, UNIT 1102",638,60000090,22314,1486
60000100,322,"1251 E ABINGDON DR, UNIT 1103",552,60000100,22314,1486
60000110,323,"1251 E ABINGDON DR, UNIT 1111",591,60000110,22314,1486
60000120,324,"1251 E ABINGDON DR, UNIT 1112",638,60000120,22314,1486
60000130,325,"1251 E ABINGDON DR, UNIT 1113",552,60000130,22314,1486
60000140,326,"1251 E ABINGDON DR, UNIT 1121",591,60000140,22314,1486
60000150,327,"1251 E ABINGDON DR, UNIT 1122",638,60000150,22314,1486
60000160,328,"1251 E ABINGDON DR, UNIT 1123",552,60000160,22314,1486
50404500,329,"1301 E ABINGDON DR, UNIT 1",625,50404500,22314,1150
50404510,330,"1301 E ABINGDON DR, UNIT 2",625,50404510,22314,1150
50404520,331,"1301 E ABINGDON DR, UNIT 3",625,50404520,22314,1150
50404530,332,"1301 E ABINGDON DR, UNIT 4",625,50404530,22314,1150
50404540,333,"1301 E ABINGDON DR, UNIT 5",825,50404540,22314,1150
50404550,334,"1301 E ABINGDON DR, UNIT 6",825,50404550,22314,1150
50404560,335,"1303 E ABINGDON DR, UNIT 1",950,50404560,22314,1151
50404570,336,"1303 E ABINGDON DR, UNIT 2",900,50404570,22314,1151
50404580,337,"1303 E ABINGDON DR, UNIT 3",725,50404580,22314,1151
50404590,338,"1303 E ABINGDON DR, UNIT 4",675,50404590,22314,1151
50404600,339,"1305 E ABINGDON DR, UNIT 1",875,50404600,22314,1152
50404610,340,"1305 E ABINGDON DR, UNIT 2",800,50404610,22314,1152
50404620,341,"1305 E ABINGDON DR, UNIT 3",650,50404620,22314,1152
50404630,342,"1305 E ABINGDON DR, UNIT 4",550,50404630,22314,1152
50404640,343,"1307 E ABINGDON DR, UNIT 1",950,50404640,22314,1153
50404650,344,"1307 E ABINGDON DR, UNIT 2",900,50404650,22314,1153
50404660,345,"1307 E ABINGDON DR, UNIT 3",1000,50404660,22314,1153
50404670,346,"1307 E ABINGDON DR, UNIT 4",975,50404670,22314,1153
50404680,347,"1309 E ABINGDON DR, UNIT 1",875,50404680,22314,1154
50404690,348,"1309 E ABINGDON DR, UNIT 2",800,50404690,22314,1154
50404700,349,"1309 E ABINGDON DR, UNIT 3",950,50404700,22314,1154
50404710,350,"1309 E ABINGDON DR, UNIT 4",875,50404710,22314,1154
50404720,351,"1311 E ABINGDON DR, UNIT 1",725,50404720,22314,1155
50404730,352,"1311 E ABINGDON DR, UNIT 2",675,50404730,22314,1155
50404740,353,"1311 E ABINGDON DR, UNIT 3",725,50404740,22314,1155
50404750,354,"1311 E ABINGDON DR, UNIT 4",675,50404750,22314,1155
50404760,355,"1313 E ABINGDON DR, UNIT 1",650,50404760,22314,1156
50404770,356,"1313 E ABINGDON DR, UNIT 2",550,50404770,22314,1156
50404780,357,"1313 E ABINGDON DR, UNIT 3",650,50404780,22314,1156
50404790,358,"1313 E ABINGDON DR, UNIT 4",550,50404790,22314,1156
50404800,359,"1315 E ABINGDON DR, UNIT 1",500,50404800,22314,1157
50404810,360,"1315 E ABINGDON DR, UNIT 2",900,50404810,22314,1157
50404820,361,"1315 E ABINGDON DR, UNIT 3",500,50404820,22314,1157
50404830,362,"1315 E ABINGDON DR, UNIT 4",900,50404830,22314,1157
50404840,363,"1315 E ABINGDON DR, UNIT 5",800,50404840,22314,1157
50404850,364,"1315 E ABINGDON DR, UNIT 6",1210,50404850,22314,1157
50404860,365,"1317 E ABINGDON DR, UNIT 1",900,50404860,22314,1158
50404870,366,"1317 E ABINGDON DR, UNIT 2",500,50404870,22314,1158
50404880,367,"1317 E ABINGDON DR, UNIT 3",900,50404880,22314,1158
50404890,368,"1317 E ABINGDON DR, UNIT 4",500,50404890,22314,1158
50404900,369,"1317 E ABINGDON DR, UNIT 5",1210,50404900,22314,1158
50404910,370,"1317 E ABINGDON DR, UNIT 6",800,50404910,22314,1158
50415500,371,"1401 E ABINGDON DR, UNIT 1",700,50415500,22314,1159
50415510,372,"1401 E ABINGDON DR, UNIT 2",685,50415510,22314,1159
50415520,373,"1401 E ABINGDON DR, UNIT 3",700,50415520,22314,1159
50415530,374,"1401 E ABINGDON DR, UNIT 4",685,50415530,22314,1159
50415540,375,"1401 E ABINGDON DR, UNIT 5",985,50415540,22314,1159
50415550,376,"1401 E ABINGDON DR, UNIT 6",1010,50415550,22314,1159
50415560,377,"1403 E ABINGDON DR, UNIT 1",685,50415560,22314,1160
50415570,378,"1403 E ABINGDON DR, UNIT 2",700,50415570,22314,1160
50415580,379,"1403 E ABINGDON DR, UNIT 3",685,50415580,22314,1160
50415590,380,"1403 E ABINGDON DR, UNIT 4",700,50415590,22314,1160
50415600,381,"1403 E ABINGDON DR, UNIT 5",1010,50415600,22314,1160
50415610,382,"1403 E ABINGDON DR, UNIT 6",985,50415610,22314,1160
50415620,383,"1405 E ABINGDON DR, UNIT 1",700,50415620,22314,1161
50415630,384,"1405 E ABINGDON DR, UNIT 2",685,50415630,22314,1161
50415640,385,"1405 E ABINGDON DR, UNIT 3",700,50415640,22314,1161
50415650,386,"1405 E ABINGDON DR, UNIT 4",685,50415650,22314,1161
50415660,387,"1405 E ABINGDON DR, UNIT 5",985,50415660,22314,1161
